geneNames	GSM161945	GSM161946	GSM161948	GSM161949	GSM161950	GSM161951	GSM161952	GSM161953	GSM161954	GSM161955	GSM161956	GSM161957	GSM161958	GSM161959	GSM161960	GSM161961	GSM161962	GSM161963	GSM161964	GSM161965	GSM161966	GSM161967	GSM161968	GSM161969	GSM161970	GSM161971
SMU1	287.8143333	238.405	244.198	286.3073333	208.2972333	242.168	296.103	317.0816667	233.7566667	219.997	211.0246667	260.826	282.9183333	286.4146667	266.4523333	258.6386667	228.4176667	230.2319333	258.474	260.082	289.8683333	361.451	224.9149333	208.9465667	150.8307667	235.7512
SMUG1	323.531	393.8595	330.5315	311.588	305.702	247.965	284.3545	292.539	358.5985	324.735	358.2995	236.6625	295.208	316.656	346.1525	308.302	280.944	283.2935	324.478	334.1235	381.048	345.9735	374.8075	372.5505	379.9875	396.7615
SMURF1	179.8993333	207.078	205.4716667	210.747	191.8583333	192.3883333	203.2196667	152.3813333	187.0366667	193.1983333	194.5886667	217.5923333	197.21	200.511	201.221	189.599	204.473	175.4906667	230.4633333	201.144	203.5396667	170.318	178.9726667	163.0233667	219.6103333	202.1286667
SMURF2	182.5081	164.9836667	158.5655667	202.5519	229.1080667	180.8524333	201.9395333	212.0410333	205.448	159.1458667	155.8964333	178.3291	212.3814	217.3013667	200.0555333	194.9988333	175.9751667	169.0183333	199.4577333	250.1443333	176.3871333	158.5156	149.8784	153.6534	62.43236667	189.5426333
SMYD1	3630.46	4173.18	3141.28	3811.75	4495.84	4058.99	4154.16	4372.9	4509.15	4412.42	3739.46	4311.79	4400.04	4725.47	3896.25	5025.77	3968.58	4339.15	3575.49	4182.95	1246.93	1731.06	566.232	553.036	1214.96	3684.48
SMYD2	1027.851	817.6421	610.6217	727.03845	658.63965	629.74395	682.43515	942.174	984.796	947.6005	591.62495	874.74735	1007.7865	831.97045	594.40765	529.957	633.9679	797.8845	719.0605	885.2355	1026.9025	952.8221	1229.3998	1126.21075	182.9001	1006.37695
SMYD3	190.278	214.031	243.754	243.205	202.154	215.323	192.622	302.333	222.317	202.192	196.924	227.927	241.273	233.538	238.336	264.538	176.802	217.819	241.569	280.213	201.768	242.759	155.469	145.119	148.426	248.824
SMYD4	199.828	173.61	159.066	206.644	158.54	153.825	172.255	207.414	165.517	222.928	164.185	160.996	207.765	229.742	173.855	212.053	168.525	251.139	186.652	184.385	270.091	315.986	207.04	176.14	129.81	234.54
SMYD5	224.135	184.524	244.313	216.295	206.462	227.695	232.638	219.697	209.983	258.839	215.759	223.073	242.69	227.049	237.39	245.75	199.812	225.87	255.342	231.697	253.317	271.744	261.715	242.693	376.038	315.817
SNAI1	184.945	160.241	180.284	164.076	132.182	185.731	166.01	152.594	168.862	171.568	166.391	194.294	162.312	161.843	159.972	162.731	150.071	169.783	190.494	151.599	146.175	163.153	189.134	186.618	195.321	163.349
SNAI2	237.471	147.58	188.892	212.596	238.638	185.399	280.087	302.788	155.382	168.944	215.897	152.828	142.997	114.668	153.371	166.057	119.371	124.89	148.318	166.438	169.29	216.533	280.41	252.776	128.645	150.698
SNAP23	493.52275	471.92675	459.8005	537.8645	488.2805	385.449	437.7265	462.165	532.81175	462.83725	533.30825	461.81965	531.38925	548.93475	495.31625	517.95875	355.40025	444.525	451.35975	530.96525	348.04625	567.013	272.914	253.05075	170.5393	308.3795
SNAP25	104.63565	74.368	82.34805	113.87745	57.020845	86.32435	72.03165	431.07	67.5611	84.302	65.40185	90.5024	98.20595	91.6301	76.6685	80.52295	95.36825	89.4533	90.95005	69.9994	65.26665	68.777385	85.97405	92.3543	100.0485	104.4037
SNAP29	293.1015	268.455	250.892	294.7135	265.4425	293.184	302.317	330.875	258.03	262.99	315.107	224.866	283.5325	275.8565	287.0415	287.3515	249.545	268.6215	279.634	326.585	529.1135	457.611	404.7455	390.74	218.303	324.5465
SNAP91	44.8238	48.1615	59.943	42.8621	56.3825	67.7496	64.0498	50.9087	49.2026	62.3895	65.2146	51.511	67.2236	59.1555	47.6932	64.4328	71.4765	60.8855	63.3647	55.6482	47.2215	43.8338	60.646	61.6339	83.4864	58.8342
SNAPC1	91.2249	79.682	74.0988	88.0927	106.41	88.6312	130.501	93.6476	147.519	85.2875	95.7022	84.1333	80.0778	75.59	87.1341	108.351	83.8181	100.217	136.831	134.847	128.646	99.9355	157.469	165.095	44.4234	100.785
SNAPC2	181.135	224.653	197.31	163.874	196.261	172.048	192.505	196.408	201.317	201.595	197.218	206.439	192.188	165.174	213.855	189.733	146.154	163.309	192.058	166.126	178.209	218.056	200.458	198.624	235.898	188.835
SNAPC3	332.42225	379.504525	492.26905	362.19845	347.55135	326.146475	422.679375	382.586325	578.791675	419.58455	490.8279	529.298225	149.662475	358.943325	496.760225	385.95535	130.52975	417.5064	519.92165	471.59155	227.8101	181.657225	340.106325	265.78045	297.56765	333.817725
SNAPC4	390.6825	337.419	335.4715	372.0275	340.629	383.6275	382.143	307.376	344.1005	394.696	337.2445	305.6585	471.457	484.892	450.242	442.461	432.752	444.8675	437.652	410.2225	408.2125	346.9785	376.1015	367.563	476.789	518.4865
SNAPC5	316.6799	359.2798	376.0983	351.289	372.65565	369.29475	380.1621	443.86855	323.6465	376.9413	423.56115	361.55335	336.57225	340.51145	408.06845	313.90815	275.4391	320.9579	377.32575	421.836	528.48275	609.2987	463.98015	456.0709	104.83965	412.61375
SNAPIN	1401.33	1491.83	1530.01	1613.28	1910.92	1627.54	1797.61	1941.17	1628.86	1511.46	1822.61	1546.45	1541.67	1432.75	1535.49	1522.21	1692.86	1476.96	1413.99	1468.23	1134.65	1376.67	1613.04	1646.23	1361.05	1783.21
SNCA	309.15375	263.71685	304.7485	276.01875	290.95025	327.29125	298.91375	281.847	290.61175	263.6746	300.47625	323.004575	246.97075	276.6475	239.796625	271.52425	289.6025	265.248075	331.427	267.45025	205.971425	240.01525	286.112	261.32525	269.59045	271.341
SNCAIP	143.783	124.243	146.719	123.517	152.988	153.809	145.648	130.935	171.656	167.536	156.709	178.086	105.717	128.79	129.443	133.43	146.148	129.768	131.758	124.939	125.787	116.635	145.373	136.131	162.896	143.737
SNCB	161.346	142.941	145.808	153.485	141.78	162.085	159.377	150	153.462	172.364	137.094	159.488	155.085	183.436	164.238	174.553	197.363	166.338	160.628	169.27	150.764	121.149	151.936	150.5	170.29	154.501
SNCG	147.6275	164.8885	161.6375	154.9285	164.7295	160.7995	161.7875	144.275	159.9995	157.9525	174.65	163.7645	151.934	147.9785	145.1765	152.3965	157.5775	154.17	155.5065	141.413	131.16725	145.666	163.8865	128.7255	189.4105	155.087
SND1	631.096	671.775	670.32	604.021	688.664	528.002	576.004	946.908	624.983	704.72	1023.94	692.901	604.68	715.508	818.338	520.408	486.986	619.545	712.222	711.217	1468.81	3288.7	653.518	728.87	730.94	922.59
SND1-IT1	49.5166	49.9235	44.2101	61.5242	52.7211	62.262	43.2605	53.9499	62.3965	63.7001	77.6257	69.1329	54.0519	66.2505	63.224	61.91	50.0653	69.7769	49.023	49.5033	58.2051	65.2893	60.1903	58.4307	54.8244	58.0397
SNED1	139.692	123.2441	123.05955	134.97905	130.697	146.1245	151.8135	143.51755	123.18535	117.5822	105.8893	131.309	133.9577	153.1817	150.4705	146.22325	128.18705	225.9575	181.379	150.45915	147.7185	452.632	119.3346	115.4932	145.7175	133.51955
SNF8	544.749	653.84	761.987	716.676	513.431	594.58	679.087	846.528	553.487	661.647	646.466	639.817	853.612	590.92	737.407	863.82	680.002	713.952	903.629	746.373	924.36	870.455	972.939	889.974	899.566	1043.2
SNHG10	59.4087	52.5239	68.6737	78.1109	62.473	72.104	71.9977	64.6856	64.2029	66.4017	67.3895	71.877	68.8937	60.4243	36.4263	66.3818	91.3839	73.7356	75.0426	58.723	63.5506	61.0551	91.9674	88.2711	101.876	69.4147
SNHG17	266.4625	276.22	324.702	268.5545	234.0505	249.7585	272.9235	350.5325	250.306	293.2875	250.233	312.0655	268.0655	329.6215	215.5685	349.998	303.2125	297.6125	267.521	327.098	311.1415	474.035	264.02	285.0725	308.8875	283.9695
SNHG18	61.45	89.4438	76.4777	71.9618	55.9881	80.8255	84.0437	72.6677	84.5336	81.5963	68.8213	89.7034	71.8823	69.3181	67.7623	63.0355	88.356	91.2733	77.1585	77.6107	84.9596	79.1897	85.9508	84.5622	118.058	79.7463
SNHG19	603.401	467.353	375.694	520.101	503.665	419.077	784.019	791.111	337.325	557.945	419.087	340.264	628.893	909.853	687.461	630.692	417.641	674.983	399.326	633.919	376.416	1647.23	732.498	733.872	440.557	586.896
SNIP1	125.626	127.6	118.987	116.435	136.543	141.918	127.72	145.583	143.874	159.184	138.12	109.024	135.144	155.271	174.82	143.61	128.04	121.61	117.095	152.136	138.899	151.892	120.069	125.312	115.548	159.978
SNN	460.4745	294.1815	307.875	817.9275	375.82155	381.573	402.163	471.201	370.1979	326.34665	391.532	627.414	652.292	455.073	380.34	577.6175	596.315	360.285	450.2635	506.5415	1805.916	1577.083	1015.6065	974.843	373.969	688.525
SNORA21	61.1575	69.6534	63.4579	76.3554	71.7653	72.9992	81.1432	71.6572	69.9587	68.4163	70.9844	79.1045	87.2818	78.5679	74.6336	75.7393	59.3831	69.083	72.7956	80.6461	76.8211	71.7175	61.0219	70.1423	70.9152	56.3663
SNORA72	79.7236	57.6473	54.9769	65.523	52.8472	56.0833	55.6616	54.0854	43.2891	57.5776	50.5477	62.4298	54.01	59.0059	51.6424	55.0446	75.7322	59.8061	60.3263	60.9292	62.4323	79.2885	76.0015	74.9998	76.4115	60.1146
SNORD114-3	119.489	91.1657	109.732	154.718	95.9843	100.154	103.358	129.717	94.0452	87.6026	82.9248	97.1894	112.49	113.786	101.44	86.2995	112.191	152.752	106.293	128.588	67.9295	61.0159	72.4666	92.5013	106.108	77.5151
SNPH	192.552	230.83	225.776	196.922	219.375	228.505	206.828	207.736	207.119	211.663	215.117	223.176	203.379	213.246	213.946	221.972	186.233	191.831	223.373	195.779	196.296	147.71	205.078	199.922	257.329	218.937
SNRK	396.6052	382.16465	314.8191	343.235	362.02925	290.80925	360.79285	429.707	434.99735	314.0605	446.31435	385.8977	332.5213	351.44665	345.23105	308.96735	243.1721	305.40025	309.6	357.8134	532.73015	680.37505	268.8816	276.455	105.10455	354.0022
SNRNP200	85.8273	114.102	87.8702	89.7081	78.0085	103.766	110.038	133.605	104.342	96.6945	111.652	93.0603	111.862	110.761	96.3001	108.779	118.176	135.072	112.228	106.448	85.7988	90.6846	125.112	93.5476	116.221	113.058
SNRNP25	1180.61	1492.84	1471.67	1356.53	1369.36	1069.96	1289.08	1530.26	1074.22	1864.81	1835.7	1307.07	1376.13	1755.31	1201.84	1452.79	1254.14	1651.35	1091.82	1328.66	1451.64	1482.2	2429.19	2224.86	1508.37	2012.3
SNRNP27	1515.815	1624.275	1395.4035	1557.61	1539.915	1488.37	1606.175	1423.244	1164.1445	1384.025	1169.529	1197.7985	1377.33	914.834	1514.915	1064.92	1436.7335	1099.8855	916.7855	1270.845	1604.055	1263.7155	1841.42	1793.635	230.207	1636.64
SNRNP35	606.497	761.385	587.884	610.144	576.919	606.915	644.929	723.253	596.334	554.787	619.22	731.478	632.707	669.361	634.46	680.446	523.972	675.79	580.458	622.501	597.453	619.967	447.279	450.375	406.864	674.481
SNRNP40	272.432	237.818	269.096	287.686	255.346	282.552	273.487	361.908	266.876	289.329	302.412	238.429	260.467	275.641	259.007	275.197	244.319	260.695	272.679	295.305	334.481	523.075	312.538	333.431	249.136	308.558
SNRNP48	410.79	355.74	232.444	325.975	296.012	331.505	324.067	309.05	350.712	309.526	337.248	375.715	404.526	380.364	347.22	356.083	331.543	412.098	289.429	328.325	304.277	209.205	254.17	308.2	118.024	235.668
SNRNP70	559.4865	532.529	385.759	411.769	432.8695	377.63	486.6795	584.088	410.9735	410.9335	452.7795	579.708	521.586	571.8535	459.1255	628.6325	404.9755	554.3935	358.51	456.049	249.768	764.826	178.1325	169.238	199.951	271.9035
SNRPA	353.18	343.535	284.354	335.795	310.23	283.72	360.006	366.248	290.953	371.362	336.051	274.928	361.463	451.281	341.909	403.954	357.001	344.357	383.271	362.205	369.103	908.697	385.161	341.914	538.975	480.894
SNRPA1	312.5943333	330.1886667	240.1126667	283.5193333	269.9476667	242.1646667	331.0883333	382.2486667	261.359	265.904	267.4186667	250.7446667	326.125	334.8796667	332.3806667	304.968	306.8386667	320.8363333	269.958	369.141	517.6573333	344.649	583.4523333	492.5073333	135.7556333	275.106
SNRPB	417.053	470.4665	392.069	429.8345	394.0065	353.9015	433.6055	529.058	392.726	408.3525	423.122	324.7345	535.155	581.1155	461.071	516.2515	545.55	533.0155	452.937	505.49	1225.538	2075.605	1088.6685	1041.8115	721.699	622.9915
SNRPB2	1093.94	1033.25	908.884	931.311	1008.26	834.652	1155.46	1303.59	971.934	882.176	842.026	1123.06	963.465	965.235	1102.28	1068.54	908.497	964.402	838.162	1058.93	905.53	1026.93	1366.95	1240.42	214.084	769.696
SNRPC	1674.02	1534.48	1779.68	1501.31	1921.91	1768.24	1502.21	1768.67	1739.08	1707.05	1747.27	1728.14	1484.63	1613.17	1739.61	1467.29	1609.12	1597.25	1466.82	1486.19	1877.65	2308.43	1577.52	1494.39	1259.24	1882.6
SNRPD1	460.6015	398.1105	383.173	428.861	448.181	336.3455	423.555	500.128	413.2495	430.461	481.8945	330.279	431.472	441.5535	365.5255	422.1755	424.492	428.039	382.6635	438.0905	651.358	699.006	690.5695	660.026	141.06805	440.4925
SNRPD2	2355.83	2616.52	2772.5	2336.6	2349.42	2044.49	2469.68	2696.92	2487.22	1970.06	2909.14	2770.24	2457.31	2504.81	2667.18	2510.69	2561.59	2666.59	2362.05	2704.19	3680.88	3833.79	4548.83	4755.07	1401.66	2966.64
SNRPD3	1068.08	1223.43	1031.3	1089.54	1163.87	934.309	1116.09	1320.11	1083.44	1092.63	1159.16	1120.95	1230.28	1279.63	1226.26	1339.81	886.904	902.995	772.941	1143.87	1053.3	1085.34	993.032	1064.41	267.692	1213.56
SNRPE	695.568	651.6123	767.07	647.4983333	506.695	542.0806667	692.75	793.681	620.3276667	626.3716667	712.672	776.1761333	612.287	639.0036667	581.7396667	605.0066667	697.877	631.7373333	626.3683333	683.8643333	846.5273333	1081.235	761.2543333	748.8243333	133.5733	691.485
SNRPF	414.099	503.798	404.612	484.823	424.989	323.644	443.981	648.07	394.519	400.526	466.393	363.176	503.641	533.112	451.884	513.714	481.881	517.175	384.576	540.168	618.578	696.432	753.97	685.427	205.59	618.352
SNRPG	1470.19	1771.37	1438.32	1530.55	1415.35	967.543	1517.17	1679.72	1447.82	1063.88	1765.35	1220.11	1491.32	1264.37	1345.3	1545.06	1586.73	1333.02	1140.66	1786.93	3799.96	2459.43	4259.95	3756.24	786.347	1833.28
SNTA1	1288.69	1799.52	1254.34	1536.34	1510.19	1317.69	1618.37	1417.83	1443.67	1390.71	1460.35	1613.47	1601.49	1535.08	1741.1	1962.77	1711.44	1778.53	2083.43	1730.71	1962.76	1508.74	969.639	929.477	2832.05	2387.38
SNTB1	177.197875	202.69175	261.726	285.643	147.276275	187.386125	215.65025	256.392	227.10125	194.360975	187.344	193.6601	252.41825	194.0655	218.84725	263.94525	176.69525	274.61325	192.374875	263.42325	147.876275	160.08645	276.89275	291.0305	112.1348	184.333625
SNTB2	169.5145333	160.7558167	194.9227	165.8082167	226.9794	158.4643333	223.1664667	203.91765	167.2333	134.85365	143.5943167	143.8702833	190.3988	176.5796167	146.3769167	182.2226167	157.84675	177.0283333	175.0285	195.3802667	172.9575333	166.3129667	213.08485	197.3175	103.9032333	194.7539167
SNTG1	21.0757	23.9696	24.2641	22.0555	33.1126	22.8666	22.2101	21.9943	20.7981	22.2257	24.9122	28.1913	25.4875	19.5653	24.8659	23.3978	34.6788	25.1002	22.2118	21.5903	23.0889	24.0886	19.4843	26.6842	30.8663	21.4292
SNTG2	41.2015	69.4169	43.3958	55.4248	78.4766	49.5574	51.4697	50.3357	48.7131	58.2486	97.9504	58.8256	49.0136	57.2224	46.5672	53.0075	60.6647	49.8901	62.8175	46.1561	71.5599	62.3736	66.4869	66.3033	78.259	54.5547
SNUPN	1806.68	1815.86	1942.48	1790.1	1711.28	1793.78	1652.48	756.822	1040.53	961.195	1044.37	765.883	1183.03	1253.08	1170.6	1021.58	1346.46	772.285	890.323	1140.25	730.033	442.89	617.258	619.257	575.829	1131.93
SNW1	917.104	783.3965	691.5335	781.3595	809.635	777.253	892.1495	1010.8635	913.0075	669.4685	738.084	844.5125	879.4535	834.9495	812.5365	782.038	701.4775	778.5675	717.035	905.7885	1293.175	1369.07	768.643	713.5655	146.6355	498.0005
SNX1	273.684375	287.8045	240.464825	266.6508	282.69745	221.39515	288.917425	300.5373	284.4162	266.88595	240.86105	221.175325	325.61895	309.9487	289.1342	332.319325	234.11405	274.258225	260.90435	347.303375	293.97025	316.487875	286.797275	259.7766	84.6325	204.8351
SNX10	140.173	147.192	212.83	167.602	161.044	202.635	203.665	182.569	152.699	154.546	192.611	200.465	119.426	179.996	141.19	177.366	190.144	184.174	187.414	167.025	165.068	153.688	189.898	172.388	188.641	175.624
SNX11	415.374	461.487	410.829	379.51	363.6755	338.123	375.995	335.1425	328.27	335.4625	372.049	348.137	326.3695	342.911	316.1605	358.3625	380.6595	361.1195	354.9465	344.6245	331.7915	465.536	351.1835	305.968	371.963	364.7335
SNX12	226.3375	232.0325	233.5525	272.793	236.801	249.7415	263.639	269.1505	201.356	245.1195	224.6575	220.5765	269.1505	252.7235	243.136	282.7265	244.3715	250.8115	283.517	284.8235	258.566	237.2355	308.383	285.376	316.236	337.4025
SNX13	290.8805	289.6975	284.33275	311.05825	284.0835	297.07025	291.577	317.8365	287.92775	260.637	248.94025	268.172675	327.58225	320.9185	308.41825	320.7945	280.223	290.59	273.05465	325.55375	327.9285	282.76775	376.66575	373.157	127.697	260.368
SNX14	276.4345	224.0134	272.8905	266.7025	220.9395	231.6475	275.863	350.0405	226.9945	234.9475	205.2155	266.0235	257.15	237.9585	232.699	244.751	250.298	225.603	254.7745	304.5705	256.1685	195.3018	229.001	179.6265	115.5105	187.745
SNX15	187.436	218.419	150.72	208.195	159.168	164.676	159.95	171.521	188.542	169.473	168.829	164.787	224.424	191.21	195.187	202.539	294.171	188.349	208.073	209.748	326.664	242.583	213.712	206.837	260.28	234.722
SNX16	99.2631	97.0298	87.896	114.55255	103.7009	101.9248	136.3136	117.65085	113.05825	94.42485	104.06785	88.6812	113.66185	112.2799	116.8548	105.62075	113.6951	108.8593	90.211	169.8595	211.508	105.6897	180.0725	193.572	37.78375	103.66915
SNX17	684.766	814.207	764.67	731.833	797.977	676.901	792.345	788.931	807.215	851.256	810.017	922.012	628.601	697.289	760.766	741.658	694.396	650.949	817.153	760.061	1045.97	893.423	687.244	627.24	1036.1	841.721
SNX18	378.202	274.418	590.175	460.306	455.804	394.36	545.406	861.244	525.301	509.085	506.711	620.083	400.261	399.591	317.643	361.342	332.801	418.399	531.111	423.25	529.751	556.421	283.84	221.625	169.518	489.092
SNX19	406.0365	407.552	350.485	379.103	397.946	395.3635	389.5335	387.4775	423.843	434.2185	401.8335	350.2635	442.276	426.0055	445.5015	441.237	393.4545	410.524	439.044	499.6335	437.739	428.6895	355.4415	344.5845	254.467	401.023
SNX2	241.1259	239.1946667	244.0275333	254.4567	262.2669667	223.8147333	278.8233	323.9343667	210.8568333	198.7234	223.7067667	180.0773667	265.5883333	252.1978667	242.8130667	235.9000667	190.2424	227.7965333	220.9329667	313.2085	436.0735667	305.3827967	240.4832667	227.8563	48.08376667	147.0594
SNX20	77.28685	87.9356	91.543	77.6064	62.501	105.1371	85.0094	70.37845	80.4588	90.00575	67.5133	77.14365	85.8371	79.3892	77.4886	81.23345	86.4454	74.25295	82.49495	76.3512	72.67905	69.28905	105.85635	94.18065	135.7965	86.9695
SNX21	296.208	295.222	295.947	328.413	322.5	330.837	364.004	305.731	278.148	321.147	274.544	284.185	356.226	364.264	362.258	329.198	289.184	375.545	363.481	371.505	273.969	250.402	258.671	272.696	448.929	404.684
SNX22	276.868	315.372	265.802	274.838	253.142	287.241	247.571	270.371	264.546	224.195	272.423	310.695	246.587	285.762	287.568	262.758	258.302	281.303	261.262	263.669	196.505	252.942	248.008	257.081	257.562	250.215
SNX24	180.6413333	186.0183333	181.4423333	185.47	186.083	181.5586667	176.9046667	198.7986667	176.486	200.8343333	189.1713333	186.476	197.5623333	173.626	177.8696667	184.7243333	176.5346667	183.8563333	186	202.047	160.6453333	171.344	170.8936667	156.3976667	153.0835667	195.8153333
SNX25	124.609175	116.32685	122.680675	126.1698	115.375725	119.872975	144.86185	117.69805	126.09335	140.25135	135.4161	121.8072	110.54655	138.460725	135.384325	127.288875	121.95395	126.971525	139.946875	142.731075	157.372475	129.552625	158.366575	155.76365	149.0575	144.29645
SNX27	585.777	577.292	521.9235	494.9205	1043.785	633.6195	605.07	525.839	667.992	618.98	1040.9835	1010.3035	450.222	595.529	577.1475	714.5675	576.3605	639.549	624.0605	616.902	393.52	438.3005	469.274	447.604	356.483	500.5065
SNX29	84.0466	98.6733	84.9159	84.0202	74.3787	103.27	87.7815	79.9846	78.2357	73.455	98.7398	93.0837	72.7089	92.3366	67.4469	97.1419	114.9	99.4739	77.3628	98.1477	75.2118	94.8425	92.7901	77.6218	117.02	79.2358
SNX29P2	60.3429	52.895	47.5154	54.6858	47.6696	59.904	52.33	67.2923	50.9971	49.2481	48.6711	46.8926	48.3979	56.3795	61.1916	52.2576	62.7133	51.7891	59.3704	60.8144	59.6779	61.5699	52.811	60.2401	62.2633	66.5987
SNX3	3427.6975	3720.9675	3568.8675	3305.675	4080.235	3861.9775	3906.0725	3612.17	4296.43	3969.4325	3914.3925	4164.625	3909.5225	3469.7425	3519.2125	3612.86	3917.195	3499.97	3787.0075	4149.4	4832.535	2946.715	4871.31	4614.97	936.05075	4416.97
SNX30	69.4688	55.2788	59.3829	53.9436	51.6809	50.9308	63.0859	68.0962	59.196	57.635	54.8537	56.4347	62.152	61.2327	67.5811	58.3252	51.9291	64.0668	71.2983	69.0848	73.6863	64.236	38.4329	38.1746	42.0692	58.0488
